customer_id,quarter_start,quarter_label,active_last_quarter,active_this_quarter,churned
C-0279,2026-04-01,2026-Q2,1,1,0
C-0280,2025-07-01,2025-Q3,0,0,0
C-0280,2025-10-01,2025-Q4,0,0,0
C-0280,2026-01-01,2026-Q1,0,1,0
C-0280,2026-04-01,2026-Q2,1,1,0
C-0281,2025-07-01,2025-Q3,0,1,0
C-0281,2025-10-01,2025-Q4,1,1,0
C-0281,2026-01-01,2026-Q1,1,0,1
C-0281,2026-04-01,2026-Q2,0,0,0
C-0282,2025-07-01,2025-Q3,0,1,0
C-0282,2025-10-01,2025-Q4,1,1,0
C-0282,2026-01-01,2026-Q1,1,1,0
C-0282,2026-04-01,2026-Q2,1,1,0
C-0283,2025-07-01,2025-Q3,0,1,0
C-0283,2025-10-01,2025-Q4,1,1,0
C-0283,2026-01-01,2026-Q1,1,1,0
C-0283,2026-04-01,2026-Q2,1,1,0
C-0284,2025-07-01,2025-Q3,0,1,0
C-0284,2025-10-01,2025-Q4,1,1,0
C-0284,2026-01-01,2026-Q1,1,1,0
C-0284,2026-04-01,2026-Q2,1,0,1
C-0285,2025-07-01,2025-Q3,0,1,0
C-0285,2025-10-01,2025-Q4,1,1,0
C-0285,2026-01-01,2026-Q1,1,1,0
C-0285,2026-04-01,2026-Q2,1,1,0
C-0286,2025-07-01,2025-Q3,0,1,0
C-0286,2025-10-01,2025-Q4,1,1,0
C-0286,2026-01-01,2026-Q1,1,1,0
C-0286,2026-04-01,2026-Q2,1,1,0
C-0287,2025-07-01,2025-Q3,0,1,0
C-0287,2025-10-01,2025-Q4,1,1,0
C-0287,2026-01-01,2026-Q1,1,1,0
C-0287,2026-04-01,2026-Q2,1,1,0
C-0288,2025-07-01,2025-Q3,0,1,0
C-0288,2025-10-01,2025-Q4,1,1,0
C-0288,2026-01-01,2026-Q1,1,1,0
C-0288,2026-04-01,2026-Q2,1,1,0
C-0289,2025-07-01,2025-Q3,0,1,0
C-0289,2025-10-01,2025-Q4,1,1,0
C-0289,2026-01-01,2026-Q1,1,1,0
C-0289,2026-04-01,2026-Q2,1,1,0
C-0290,2025-07-01,2025-Q3,0,1,0
C-0290,2025-10-01,2025-Q4,1,1,0
C-0290,2026-01-01,2026-Q1,1,1,0
C-0290,2026-04-01,2026-Q2,1,1,0
C-0291,2025-07-01,2025-Q3,0,1,0
C-0291,2025-10-01,2025-Q4,1,1,0
C-0291,2026-01-01,2026-Q1,1,1,0
C-0291,2026-04-01,2026-Q2,1,1,0
C-0292,2025-07-01,2025-Q3,0,1,0
C-0292,2025-10-01,2025-Q4,1,1,0
C-0292,2026-01-01,2026-Q1,1,1,0
C-0292,2026-04-01,2026-Q2,1,1,0
C-0293,2025-07-01,2025-Q3,0,0,0
C-0293,2025-10-01,2025-Q4,0,0,0
C-0293,2026-01-01,2026-Q1,0,0,0
C-0293,2026-04-01,2026-Q2,0,0,0
C-0294,2025-07-01,2025-Q3,0,1,0
C-0294,2025-10-01,2025-Q4,1,1,0
C-0294,2026-01-01,2026-Q1,1,1,0
C-0294,2026-04-01,2026-Q2,1,1,0
C-0295,2025-07-01,2025-Q3,0,1,0
C-0295,2025-10-01,2025-Q4,1,1,0
C-0295,2026-01-01,2026-Q1,1,1,0
C-0295,2026-04-01,2026-Q2,1,1,0
C-0296,2025-07-01,2025-Q3,0,0,0
C-0296,2025-10-01,2025-Q4,0,0,0
C-0296,2026-01-01,2026-Q1,0,1,0
C-0296,2026-04-01,2026-Q2,1,1,0
C-0297,2025-07-01,2025-Q3,0,0,0
C-0297,2025-10-01,2025-Q4,0,0,0
C-0297,2026-01-01,2026-Q1,0,0,0
C-0297,2026-04-01,2026-Q2,0,1,0
C-0298,2025-07-01,2025-Q3,0,0,0
C-0298,2025-10-01,2025-Q4,0,0,0
C-0298,2026-01-01,2026-Q1,0,0,0
C-0298,2026-04-01,2026-Q2,0,0,0
C-0299,2025-07-01,2025-Q3,0,0,0
C-0299,2025-10-01,2025-Q4,0,0,0
C-0299,2026-01-01,2026-Q1,0,1,0
C-0299,2026-04-01,2026-Q2,1,1,0
C-0300,2025-07-01,2025-Q3,0,0,0
C-0300,2025-10-01,2025-Q4,0,0,0
C-0300,2026-01-01,2026-Q1,0,0,0
C-0300,2026-04-01,2026-Q2,0,1,0
C-0301,2025-07-01,2025-Q3,0,1,0
C-0301,2025-10-01,2025-Q4,1,1,0
C-0301,2026-01-01,2026-Q1,1,1,0
C-0301,2026-04-01,2026-Q2,1,1,0
C-0302,2025-07-01,2025-Q3,0,0,0
C-0302,2025-10-01,2025-Q4,0,0,0
C-0302,2026-01-01,2026-Q1,0,1,0
C-0302,2026-04-01,2026-Q2,1,1,0
C-0303,2025-07-01,2025-Q3,0,0,0
C-0303,2025-10-01,2025-Q4,0,0,0
C-0303,2026-01-01,2026-Q1,0,0,0
C-0303,2026-04-01,2026-Q2,0,1,0
C-0304,2025-07-01,2025-Q3,0,1,0
C-0304,2025-10-01,2025-Q4,1,1,0
C-0304,2026-01-01,2026-Q1,1,1,0
C-0304,2026-04-01,2026-Q2,1,0,1
C-0305,2025-07-01,2025-Q3,0,1,0
C-0305,2025-10-01,2025-Q4,1,1,0
C-0305,2026-01-01,2026-Q1,1,1,0
C-0305,2026-04-01,2026-Q2,1,1,0
C-0306,2025-07-01,2025-Q3,0,1,0
C-0306,2025-10-01,2025-Q4,1,1,0
C-0306,2026-01-01,2026-Q1,1,1,0
C-0306,2026-04-01,2026-Q2,1,1,0
C-0307,2025-07-01,2025-Q3,0,0,0
C-0307,2025-10-01,2025-Q4,0,0,0
C-0307,2026-01-01,2026-Q1,0,0,0
C-0307,2026-04-01,2026-Q2,0,1,0
C-0308,2025-07-01,2025-Q3,0,0,0
C-0308,2025-10-01,2025-Q4,0,0,0
C-0308,2026-01-01,2026-Q1,0,1,0
C-0308,2026-04-01,2026-Q2,1,1,0
C-0309,2025-07-01,2025-Q3,0,1,0
C-0309,2025-10-01,2025-Q4,1,1,0
C-0309,2026-01-01,2026-Q1,1,1,0
C-0309,2026-04-01,2026-Q2,1,1,0
C-0310,2025-07-01,2025-Q3,0,1,0
C-0310,2025-10-01,2025-Q4,1,1,0
C-0310,2026-01-01,2026-Q1,1,1,0
C-0310,2026-04-01,2026-Q2,1,1,0
C-0311,2025-07-01,2025-Q3,0,1,0
C-0311,2025-10-01,2025-Q4,1,1,0
C-0311,2026-01-01,2026-Q1,1,0,1
C-0311,2026-04-01,2026-Q2,0,1,0
C-0312,2025-07-01,2025-Q3,0,1,0
C-0312,2025-10-01,2025-Q4,1,1,0
C-0312,2026-01-01,2026-Q1,1,1,0
C-0312,2026-04-01,2026-Q2,1,1,0
C-0313,2025-07-01,2025-Q3,0,0,0
C-0313,2025-10-01,2025-Q4,0,0,0
C-0313,2026-01-01,2026-Q1,0,0,0
C-0313,2026-04-01,2026-Q2,0,1,0
C-0314,2025-07-01,2025-Q3,0,1,0
C-0314,2025-10-01,2025-Q4,1,1,0
C-0314,2026-01-01,2026-Q1,1,1,0
C-0314,2026-04-01,2026-Q2,1,1,0
C-0315,2025-07-01,2025-Q3,0,0,0
C-0315,2025-10-01,2025-Q4,0,0,0
C-0315,2026-01-01,2026-Q1,0,1,0
C-0315,2026-04-01,2026-Q2,1,1,0
C-0316,2025-07-01,2025-Q3,0,1,0
C-0316,2025-10-01,2025-Q4,1,1,0
C-0316,2026-01-01,2026-Q1,1,1,0
C-0316,2026-04-01,2026-Q2,1,1,0
C-0317,2025-07-01,2025-Q3,0,0,0
C-0317,2025-10-01,2025-Q4,0,1,0
C-0317,2026-01-01,2026-Q1,1,1,0
C-0317,2026-04-01,2026-Q2,1,1,0
C-0318,2025-07-01,2025-Q3,0,1,0
C-0318,2025-10-01,2025-Q4,1,1,0
C-0318,2026-01-01,2026-Q1,1,1,0
C-0318,2026-04-01,2026-Q2,1,1,0
C-0319,2025-07-01,2025-Q3,0,1,0
C-0319,2025-10-01,2025-Q4,1,1,0
C-0319,2026-01-01,2026-Q1,1,1,0
C-0319,2026-04-01,2026-Q2,1,1,0
C-0320,2025-07-01,2025-Q3,0,0,0
C-0320,2025-10-01,2025-Q4,0,1,0
C-0320,2026-01-01,2026-Q1,1,1,0
C-0320,2026-04-01,2026-Q2,1,1,0
C-0321,2025-07-01,2025-Q3,0,0,0
C-0321,2025-10-01,2025-Q4,0,0,0
C-0321,2026-01-01,2026-Q1,0,1,0
C-0321,2026-04-01,2026-Q2,1,1,0
C-0322,2025-07-01,2025-Q3,0,1,0
C-0322,2025-10-01,2025-Q4,1,1,0
C-0322,2026-01-01,2026-Q1,1,1,0
C-0322,2026-04-01,2026-Q2,1,1,0
C-0323,2025-07-01,2025-Q3,0,1,0
C-0323,2025-10-01,2025-Q4,1,1,0
C-0323,2026-01-01,2026-Q1,1,1,0
C-0323,2026-04-01,2026-Q2,1,1,0
C-0324,2025-07-01,2025-Q3,0,1,0
C-0324,2025-10-01,2025-Q4,1,1,0
C-0324,2026-01-01,2026-Q1,1,1,0
C-0324,2026-04-01,2026-Q2,1,1,0
C-0325,2025-07-01,2025-Q3,0,1,0
C-0325,2025-10-01,2025-Q4,1,1,0
C-0325,2026-01-01,2026-Q1,1,1,0
C-0325,2026-04-01,2026-Q2,1,1,0
C-0326,2025-07-01,2025-Q3,0,1,0
C-0326,2025-10-01,2025-Q4,1,1,0
C-0326,2026-01-01,2026-Q1,1,1,0
C-0326,2026-04-01,2026-Q2,1,1,0
C-0327,2025-07-01,2025-Q3,0,1,0
C-0327,2025-10-01,2025-Q4,1,1,0
C-0327,2026-01-01,2026-Q1,1,1,0
C-0327,2026-04-01,2026-Q2,1,1,0
C-0328,2025-07-01,2025-Q3,0,1,0
C-0328,2025-10-01,2025-Q4,1,1,0
C-0328,2026-01-01,2026-Q1,1,1,0
C-0328,2026-04-01,2026-Q2,1,1,0
C-0329,2025-07-01,2025-Q3,0,0,0
C-0329,2025-10-01,2025-Q4,0,0,0
C-0329,2026-01-01,2026-Q1,0,0,0
C-0329,2026-04-01,2026-Q2,0,0,0
C-0330,2025-07-01,2025-Q3,0,1,0
C-0330,2025-10-01,2025-Q4,1,1,0
C-0330,2026-01-01,2026-Q1,1,1,0
C-0330,2026-04-01,2026-Q2,1,1,0
C-0331,2025-07-01,2025-Q3,0,0,0
C-0331,2025-10-01,2025-Q4,0,0,0
C-0331,2026-01-01,2026-Q1,0,1,0
C-0331,2026-04-01,2026-Q2,1,1,0
C-0332,2025-07-01,2025-Q3,0,1,0
C-0332,2025-10-01,2025-Q4,1,1,0
C-0332,2026-01-01,2026-Q1,1,1,0
C-0332,2026-04-01,2026-Q2,1,1,0
C-0333,2025-07-01,2025-Q3,0,0,0
C-0333,2025-10-01,2025-Q4,0,0,0
C-0333,2026-01-01,2026-Q1,0,0,0
C-0333,2026-04-01,2026-Q2,0,0,0
C-0334,2025-07-01,2025-Q3,0,1,0
C-0334,2025-10-01,2025-Q4,1,0,1
C-0334,2026-01-01,2026-Q1,0,1,0
C-0334,2026-04-01,2026-Q2,1,1,0
C-0335,2025-07-01,2025-Q3,0,1,0
C-0335,2025-10-01,2025-Q4,1,1,0
C-0335,2026-01-01,2026-Q1,1,1,0
C-0335,2026-04-01,2026-Q2,1,1,0
C-0336,2025-07-01,2025-Q3,0,1,0
C-0336,2025-10-01,2025-Q4,1,1,0
C-0336,2026-01-01,2026-Q1,1,0,1
C-0336,2026-04-01,2026-Q2,0,1,0
C-0337,2025-07-01,2025-Q3,0,1,0
C-0337,2025-10-01,2025-Q4,1,1,0
C-0337,2026-01-01,2026-Q1,1,1,0
C-0337,2026-04-01,2026-Q2,1,1,0
C-0338,2025-07-01,2025-Q3,0,1,0
C-0338,2025-10-01,2025-Q4,1,1,0
C-0338,2026-01-01,2026-Q1,1,1,0
C-0338,2026-04-01,2026-Q2,1,1,0
C-0339,2025-07-01,2025-Q3,0,0,0
C-0339,2025-10-01,2025-Q4,0,1,0
C-0339,2026-01-01,2026-Q1,1,1,0
C-0339,2026-04-01,2026-Q2,1,1,0
C-0340,2025-07-01,2025-Q3,0,1,0
C-0340,2025-10-01,2025-Q4,1,1,0
C-0340,2026-01-01,2026-Q1,1,1,0
C-0340,2026-04-01,2026-Q2,1,1,0
C-0341,2025-07-01,2025-Q3,0,1,0
C-0341,2025-10-01,2025-Q4,1,1,0
C-0341,2026-01-01,2026-Q1,1,1,0
C-0341,2026-04-01,2026-Q2,1,1,0
C-0342,2025-07-01,2025-Q3,0,0,0
C-0342,2025-10-01,2025-Q4,0,0,0
C-0342,2026-01-01,2026-Q1,0,1,0
C-0342,2026-04-01,2026-Q2,1,0,1
C-0343,2025-07-01,2025-Q3,0,1,0
C-0343,2025-10-01,2025-Q4,1,1,0
C-0343,2026-01-01,2026-Q1,1,0,1
C-0343,2026-04-01,2026-Q2,0,0,0
C-0344,2025-07-01,2025-Q3,0,1,0
C-0344,2025-10-01,2025-Q4,1,1,0
C-0344,2026-01-01,2026-Q1,1,1,0
C-0344,2026-04-01,2026-Q2,1,1,0
C-0345,2025-07-01,2025-Q3,0,1,0
C-0345,2025-10-01,2025-Q4,1,1,0
C-0345,2026-01-01,2026-Q1,1,1,0
C-0345,2026-04-01,2026-Q2,1,1,0
C-0346,2025-07-01,2025-Q3,0,0,0
C-0346,2025-10-01,2025-Q4,0,0,0
C-0346,2026-01-01,2026-Q1,0,0,0
C-0346,2026-04-01,2026-Q2,0,1,0
C-0347,2025-07-01,2025-Q3,0,1,0
C-0347,2025-10-01,2025-Q4,1,1,0
C-0347,2026-01-01,2026-Q1,1,1,0
C-0347,2026-04-01,2026-Q2,1,1,0
C-0348,2025-07-01,2025-Q3,0,1,0
C-0348,2025-10-01,2025-Q4,1,1,0
C-0348,2026-01-01,2026-Q1,1,1,0
C-0348,2026-04-01,2026-Q2,1,1,0
C-0349,2025-07-01,2025-Q3,0,1,0
C-0349,2025-10-01,2025-Q4,1,1,0
C-0349,2026-01-01,2026-Q1,1,1,0
C-0349,2026-04-01,2026-Q2,1,0,1
C-0350,2025-07-01,2025-Q3,0,1,0
C-0350,2025-10-01,2025-Q4,1,1,0
C-0350,2026-01-01,2026-Q1,1,1,0
C-0350,2026-04-01,2026-Q2,1,1,0
C-0351,2025-07-01,2025-Q3,0,0,0
C-0351,2025-10-01,2025-Q4,0,1,0
C-0351,2026-01-01,2026-Q1,1,1,0
C-0351,2026-04-01,2026-Q2,1,1,0
C-0352,2025-07-01,2025-Q3,0,1,0
C-0352,2025-10-01,2025-Q4,1,1,0
C-0352,2026-01-01,2026-Q1,1,1,0
C-0352,2026-04-01,2026-Q2,1,1,0
C-0353,2025-07-01,2025-Q3,0,1,0
C-0353,2025-10-01,2025-Q4,1,1,0
C-0353,2026-01-01,2026-Q1,1,1,0
C-0353,2026-04-01,2026-Q2,1,1,0
C-0354,2025-07-01,2025-Q3,0,0,0
C-0354,2025-10-01,2025-Q4,0,0,0
C-0354,2026-01-01,2026-Q1,0,0,0
C-0354,2026-04-01,2026-Q2,0,0,0
C-0355,2025-07-01,2025-Q3,0,1,0
C-0355,2025-10-01,2025-Q4,1,1,0
C-0355,2026-01-01,2026-Q1,1,1,0
C-0355,2026-04-01,2026-Q2,1,1,0
C-0356,2025-07-01,2025-Q3,0,1,0
C-0356,2025-10-01,2025-Q4,1,1,0
C-0356,2026-01-01,2026-Q1,1,1,0
C-0356,2026-04-01,2026-Q2,1,1,0
C-0357,2025-07-01,2025-Q3,0,0,0
C-0357,2025-10-01,2025-Q4,0,0,0
C-0357,2026-01-01,2026-Q1,0,0,0
C-0357,2026-04-01,2026-Q2,0,0,0
C-0358,2025-07-01,2025-Q3,0,1,0
C-0358,2025-10-01,2025-Q4,1,0,1
C-0358,2026-01-01,2026-Q1,0,0,0
C-0358,2026-04-01,2026-Q2,0,0,0
C-0359,2025-07-01,2025-Q3,0,1,0
C-0359,2025-10-01,2025-Q4,1,1,0
C-0359,2026-01-01,2026-Q1,1,1,0
C-0359,2026-04-01,2026-Q2,1,1,0
C-0360,2025-07-01,2025-Q3,0,1,0
C-0360,2025-10-01,2025-Q4,1,1,0
C-0360,2026-01-01,2026-Q1,1,1,0
C-0360,2026-04-01,2026-Q2,1,1,0
C-0361,2025-07-01,2025-Q3,0,1,0
C-0361,2025-10-01,2025-Q4,1,1,0
C-0361,2026-01-01,2026-Q1,1,1,0
C-0361,2026-04-01,2026-Q2,1,1,0
C-0362,2025-07-01,2025-Q3,0,0,0
C-0362,2025-10-01,2025-Q4,0,0,0
C-0362,2026-01-01,2026-Q1,0,1,0
C-0362,2026-04-01,2026-Q2,1,1,0
C-0363,2025-07-01,2025-Q3,0,1,0
C-0363,2025-10-01,2025-Q4,1,1,0
C-0363,2026-01-01,2026-Q1,1,1,0
C-0363,2026-04-01,2026-Q2,1,0,1
C-0364,2025-07-01,2025-Q3,0,1,0
C-0364,2025-10-01,2025-Q4,1,1,0
C-0364,2026-01-01,2026-Q1,1,1,0
C-0364,2026-04-01,2026-Q2,1,1,0
C-0365,2025-07-01,2025-Q3,0,1,0
C-0365,2025-10-01,2025-Q4,1,1,0
C-0365,2026-01-01,2026-Q1,1,1,0
C-0365,2026-04-01,2026-Q2,1,1,0
C-0366,2025-07-01,2025-Q3,0,1,0
C-0366,2025-10-01,2025-Q4,1,1,0
C-0366,2026-01-01,2026-Q1,1,1,0
C-0366,2026-04-01,2026-Q2,1,0,1
C-0367,2025-07-01,2025-Q3,0,1,0
C-0367,2025-10-01,2025-Q4,1,1,0
C-0367,2026-01-01,2026-Q1,1,1,0
C-0367,2026-04-01,2026-Q2,1,1,0
C-0368,2025-07-01,2025-Q3,0,1,0
C-0368,2025-10-01,2025-Q4,1,1,0
C-0368,2026-01-01,2026-Q1,1,1,0
C-0368,2026-04-01,2026-Q2,1,1,0
C-0369,2025-07-01,2025-Q3,0,1,0
C-0369,2025-10-01,2025-Q4,1,1,0
C-0369,2026-01-01,2026-Q1,1,1,0
C-0369,2026-04-01,2026-Q2,1,0,1
C-0370,2025-07-01,2025-Q3,0,1,0
C-0370,2025-10-01,2025-Q4,1,1,0
C-0370,2026-01-01,2026-Q1,1,1,0
C-0370,2026-04-01,2026-Q2,1,1,0
C-0371,2025-07-01,2025-Q3,0,1,0
C-0371,2025-10-01,2025-Q4,1,1,0
C-0371,2026-01-01,2026-Q1,1,1,0
C-0371,2026-04-01,2026-Q2,1,1,0
C-0372,2025-07-01,2025-Q3,0,1,0
C-0372,2025-10-01,2025-Q4,1,1,0
C-0372,2026-01-01,2026-Q1,1,1,0
C-0372,2026-04-01,2026-Q2,1,1,0
C-0373,2025-07-01,2025-Q3,0,1,0
C-0373,2025-10-01,2025-Q4,1,1,0
C-0373,2026-01-01,2026-Q1,1,1,0
C-0373,2026-04-01,2026-Q2,1,1,0
C-0374,2025-07-01,2025-Q3,0,1,0
C-0374,2025-10-01,2025-Q4,1,1,0
C-0374,2026-01-01,2026-Q1,1,1,0
C-0374,2026-04-01,2026-Q2,1,1,0
C-0375,2025-07-01,2025-Q3,0,1,0
C-0375,2025-10-01,2025-Q4,1,1,0
C-0375,2026-01-01,2026-Q1,1,1,0
C-0375,2026-04-01,2026-Q2,1,1,0
C-0376,2025-07-01,2025-Q3,0,0,0
C-0376,2025-10-01,2025-Q4,0,1,0
C-0376,2026-01-01,2026-Q1,1,1,0
C-0376,2026-04-01,2026-Q2,1,1,0
C-0377,2025-07-01,2025-Q3,0,0,0
C-0377,2025-10-01,2025-Q4,0,1,0
C-0377,2026-01-01,2026-Q1,1,1,0
C-0377,2026-04-01,2026-Q2,1,1,0
C-0378,2025-07-01,2025-Q3,0,1,0
C-0378,2025-10-01,2025-Q4,1,1,0
C-0378,2026-01-01,2026-Q1,1,1,0
C-0378,2026-04-01,2026-Q2,1,1,0
C-0379,2025-07-01,2025-Q3,0,1,0
C-0379,2025-10-01,2025-Q4,1,1,0
C-0379,2026-01-01,2026-Q1,1,1,0
C-0379,2026-04-01,2026-Q2,1,1,0
C-0380,2025-07-01,2025-Q3,0,1,0
C-0380,2025-10-01,2025-Q4,1,1,0
C-0380,2026-01-01,2026-Q1,1,1,0
C-0380,2026-04-01,2026-Q2,1,1,0
C-0381,2025-07-01,2025-Q3,0,1,0
C-0381,2025-10-01,2025-Q4,1,1,0
C-0381,2026-01-01,2026-Q1,1,1,0
C-0381,2026-04-01,2026-Q2,1,1,0
C-0382,2025-07-01,2025-Q3,0,1,0
C-0382,2025-10-01,2025-Q4,1,1,0
C-0382,2026-01-01,2026-Q1,1,1,0
C-0382,2026-04-01,2026-Q2,1,1,0
C-0383,2025-07-01,2025-Q3,0,1,0
C-0383,2025-10-01,2025-Q4,1,1,0
C-0383,2026-01-01,2026-Q1,1,1,0
C-0383,2026-04-01,2026-Q2,1,1,0
C-0384,2025-07-01,2025-Q3,0,1,0
C-0384,2025-10-01,2025-Q4,1,1,0
C-0384,2026-01-01,2026-Q1,1,1,0
C-0384,2026-04-01,2026-Q2,1,1,0
C-0385,2025-07-01,2025-Q3,0,1,0
C-0385,2025-10-01,2025-Q4,1,1,0
C-0385,2026-01-01,2026-Q1,1,1,0
C-0385,2026-04-01,2026-Q2,1,1,0
C-0386,2025-07-01,2025-Q3,0,1,0
C-0386,2025-10-01,2025-Q4,1,1,0
C-0386,2026-01-01,2026-Q1,1,1,0
C-0386,2026-04-01,2026-Q2,1,1,0
C-0387,2025-07-01,2025-Q3,0,1,0
C-0387,2025-10-01,2025-Q4,1,1,0
C-0387,2026-01-01,2026-Q1,1,1,0
C-0387,2026-04-01,2026-Q2,1,1,0
C-0388,2025-07-01,2025-Q3,0,0,0
C-0388,2025-10-01,2025-Q4,0,1,0
C-0388,2026-01-01,2026-Q1,1,1,0
C-0388,2026-04-01,2026-Q2,1,1,0
C-0389,2025-07-01,2025-Q3,0,1,0
C-0389,2025-10-01,2025-Q4,1,0,1
C-0389,2026-01-01,2026-Q1,0,0,0
C-0389,2026-04-01,2026-Q2,0,0,0
C-0390,2025-07-01,2025-Q3,0,0,0
C-0390,2025-10-01,2025-Q4,0,1,0
C-0390,2026-01-01,2026-Q1,1,1,0
C-0390,2026-04-01,2026-Q2,1,1,0
C-0391,2025-07-01,2025-Q3,0,1,0
C-0391,2025-10-01,2025-Q4,1,1,0
C-0391,2026-01-01,2026-Q1,1,1,0
C-0391,2026-04-01,2026-Q2,1,1,0
C-0392,2025-07-01,2025-Q3,0,1,0
C-0392,2025-10-01,2025-Q4,1,1,0
C-0392,2026-01-01,2026-Q1,1,0,1
C-0392,2026-04-01,2026-Q2,0,0,0
C-0393,2025-07-01,2025-Q3,0,1,0
C-0393,2025-10-01,2025-Q4,1,1,0
C-0393,2026-01-01,2026-Q1,1,1,0
C-0393,2026-04-01,2026-Q2,1,1,0
C-0394,2025-07-01,2025-Q3,0,1,0
C-0394,2025-10-01,2025-Q4,1,1,0
C-0394,2026-01-01,2026-Q1,1,1,0
C-0394,2026-04-01,2026-Q2,1,0,1
C-0395,2025-07-01,2025-Q3,0,1,0
C-0395,2025-10-01,2025-Q4,1,1,0
C-0395,2026-01-01,2026-Q1,1,1,0
C-0395,2026-04-01,2026-Q2,1,1,0
C-0396,2025-07-01,2025-Q3,0,0,0
C-0396,2025-10-01,2025-Q4,0,1,0
C-0396,2026-01-01,2026-Q1,1,1,0
C-0396,2026-04-01,2026-Q2,1,1,0
C-0397,2025-07-01,2025-Q3,0,1,0
C-0397,2025-10-01,2025-Q4,1,1,0
C-0397,2026-01-01,2026-Q1,1,1,0
C-0397,2026-04-01,2026-Q2,1,1,0
C-0398,2025-07-01,2025-Q3,0,1,0
C-0398,2025-10-01,2025-Q4,1,1,0
C-0398,2026-01-01,2026-Q1,1,1,0
C-0398,2026-04-01,2026-Q2,1,1,0
C-0399,2025-07-01,2025-Q3,0,1,0
C-0399,2025-10-01,2025-Q4,1,1,0
C-0399,2026-01-01,2026-Q1,1,1,0
C-0399,2026-04-01,2026-Q2,1,1,0
C-0400,2025-07-01,2025-Q3,0,0,0
C-0400,2025-10-01,2025-Q4,0,0,0
C-0400,2026-01-01,2026-Q1,0,1,0
C-0400,2026-04-01,2026-Q2,1,1,0
C-0401,2025-07-01,2025-Q3,0,0,0
C-0401,2025-10-01,2025-Q4,0,1,0
C-0401,2026-01-01,2026-Q1,1,1,0
C-0401,2026-04-01,2026-Q2,1,1,0
C-0402,2025-07-01,2025-Q3,0,1,0
C-0402,2025-10-01,2025-Q4,1,1,0
C-0402,2026-01-01,2026-Q1,1,1,0
C-0402,2026-04-01,2026-Q2,1,1,0
C-0403,2025-07-01,2025-Q3,0,1,0
C-0403,2025-10-01,2025-Q4,1,1,0
C-0403,2026-01-01,2026-Q1,1,1,0
C-0403,2026-04-01,2026-Q2,1,1,0
C-0404,2025-07-01,2025-Q3,0,0,0
C-0404,2025-10-01,2025-Q4,0,0,0
C-0404,2026-01-01,2026-Q1,0,0,0
C-0404,2026-04-01,2026-Q2,0,0,0
C-0405,2025-07-01,2025-Q3,0,0,0
C-0405,2025-10-01,2025-Q4,0,1,0
C-0405,2026-01-01,2026-Q1,1,1,0
C-0405,2026-04-01,2026-Q2,1,1,0
C-0406,2025-07-01,2025-Q3,0,0,0
C-0406,2025-10-01,2025-Q4,0,0,0
C-0406,2026-01-01,2026-Q1,0,1,0
C-0406,2026-04-01,2026-Q2,1,0,1
C-0407,2025-07-01,2025-Q3,0,1,0
C-0407,2025-10-01,2025-Q4,1,1,0
C-0407,2026-01-01,2026-Q1,1,1,0
C-0407,2026-04-01,2026-Q2,1,1,0
C-0408,2025-07-01,2025-Q3,0,1,0
C-0408,2025-10-01,2025-Q4,1,1,0
C-0408,2026-01-01,2026-Q1,1,1,0
C-0408,2026-04-01,2026-Q2,1,1,0
C-0409,2025-07-01,2025-Q3,0,0,0
C-0409,2025-10-01,2025-Q4,0,0,0
C-0409,2026-01-01,2026-Q1,0,1,0
C-0409,2026-04-01,2026-Q2,1,1,0
C-0410,2025-07-01,2025-Q3,0,1,0
C-0410,2025-10-01,2025-Q4,1,0,1
C-0410,2026-01-01,2026-Q1,0,0,0
C-0410,2026-04-01,2026-Q2,0,0,0
C-0411,2025-07-01,2025-Q3,0,0,0
C-0411,2025-10-01,2025-Q4,0,0,0
C-0411,2026-01-01,2026-Q1,0,0,0
C-0411,2026-04-01,2026-Q2,0,0,0
C-0412,2025-07-01,2025-Q3,0,0,0
C-0412,2025-10-01,2025-Q4,0,0,0
C-0412,2026-01-01,2026-Q1,0,0,0
C-0412,2026-04-01,2026-Q2,0,1,0
C-0413,2025-07-01,2025-Q3,0,0,0
C-0413,2025-10-01,2025-Q4,0,0,0
C-0413,2026-01-01,2026-Q1,0,0,0
C-0413,2026-04-01,2026-Q2,0,1,0
C-0414,2025-07-01,2025-Q3,0,0,0
C-0414,2025-10-01,2025-Q4,0,0,0
C-0414,2026-01-01,2026-Q1,0,0,0
C-0414,2026-04-01,2026-Q2,0,0,0
C-0415,2025-07-01,2025-Q3,0,0,0
C-0415,2025-10-01,2025-Q4,0,0,0
C-0415,2026-01-01,2026-Q1,0,1,0
C-0415,2026-04-01,2026-Q2,1,1,0
C-0416,2025-07-01,2025-Q3,0,1,0
C-0416,2025-10-01,2025-Q4,1,1,0
C-0416,2026-01-01,2026-Q1,1,1,0
C-0416,2026-04-01,2026-Q2,1,1,0
C-0417,2025-07-01,2025-Q3,0,0,0
C-0417,2025-10-01,2025-Q4,0,0,0
C-0417,2026-01-01,2026-Q1,0,1,0
C-0417,2026-04-01,2026-Q2,1,1,0
C-0418,2025-07-01,2025-Q3,0,0,0
C-0418,2025-10-01,2025-Q4,0,0,0
C-0418,2026-01-01,2026-Q1,0,1,0
C-0418,2026-04-01,2026-Q2,1,1,0
C-0419,2025-07-01,2025-Q3,0,0,0
